,track_id,artists,track_name,top_hit,track_genre,emotion
57001,5C1tUrEsphNhPUDwjKja5x,Dave Edmunds,Louisiana Man,False,power-pop,approval
57002,7A4veMj4kN3nAOA6L0Kx6H,The Jayhawks,One Man's Problem,False,power-pop,joy
57003,7e2GyGtiMbUaxobafUAgt2,The Lillingtons,Night Visions,False,power-pop,confusion
57004,2FunEKXAcxONo4Stwj1Bfw,Screeching Weasel,Don't Turn Out the Lights,False,power-pop,fear
57005,6TePXOII1S5e2pJG44P9uf,Masked Intruder,Unrequited Love,False,power-pop,sadness
57006,57kUV2eZIvJ6otioPZInvR,Elvis Costello & The Attractions,I Can't Stand Up For Falling Down,False,power-pop,sadness
57007,4sy8yNumBh9S2LgoFZSQGP,Elvis Costello & The Attractions,Chemistry Class,False,power-pop,curiosity
57008,1NrcW9URrwGM2OncPxkhOa,The Queers,I Only Drink Bud,False,power-pop,annoyance
57009,2YDZ9UrAuUsLPreezYKcVJ,Hoodoo Gurus,In The Wild - 2005 Remaster,False,power-pop,annoyance
57010,3xKJA2UdkdiTvH7g4LFX7A,The Lawrence Arms,Navigating the Windward Passage,False,power-pop,anger
57011,2LZdr7PYmSKOeE2ZJGp26P,Hoodoo Gurus,If Only... - Remaster 2005,False,power-pop,annoyance
57012,3nbRFWzOJrHIRh3xc53bKK,Material Issue,Renee Remains The Same,False,power-pop,curiosity
57013,5CjwXdq5Z73Va0XCPFG5Aq,Weezer,The Good Life,False,power-pop,disappointment
57014,5QuQFz3QK3ILCpBgGHGss8,The Cars,Heartbeat City,False,power-pop,sadness
57015,3g2gQMeeQAEPztiQKMlGSl,Weezer,El Scorcho,False,power-pop,desire
57016,5cLTu5D17jWS3gsDZXZ7bU,Jimmy Eat World,The World You Love,False,power-pop,love
57017,1hO5PM8f3DwiDRkM57cG1b,Blondie,Atomic,False,power-pop,admiration
57018,09eRAKe2ebCGRExiszPIRD,Beach Slang,Noisy Heaven,False,power-pop,nervousness
57019,6wGMLoEqD2k3RBXFHD0yUp,Andrew Gold,Lonely Boy,False,power-pop,sadness
57020,6QuYC4Vcr3myWxZRJxg4NZ,Weezer,Island in the Sun - Live from Spotify NYC,False,power-pop,joy
57021,3feeZeT89PWE9eonRCrFIO,Guided By Voices,Demons Are Real,False,power-pop,love
57022,6zSuELST8D2qfC9DqOVODG,Jimmy Eat World,Believe in What You Want,False,power-pop,curiosity
57023,1pKubpcbRCOLY4wbvSDqzt,Cheap Trick,The Flame - Single Version,False,power-pop,fear
57024,0x1euOTMBBYzX1BMIH3UYL,The Plimsouls,Now,False,power-pop,love
57025,3XLLcsj95TZRf2mgsd5hP2,Blondie,Rapture - US Disco Version; 1999 Remaster,False,power-pop,annoyance
57026,0LP99CFTGRXm5YO1jjKFuJ,Dead To Me,A Day Without a War,False,power-pop,disappointment
57027,6pwYsWXD3cBu2CR2KVnvkG,Sloan,I Can Feel It,False,power-pop,caring
57028,1cnl1Fojf62RzL99IvqVkW,The Falcon,War of Colossus,False,power-pop,annoyance
57029,5Npe3of0NOoDVamMLyz1Sd,Guided By Voices,Your Name Is Wild,False,power-pop,caring
57030,6IicYKDzPBN2VDClsjxR9x,Elvis Costello,I'm Not Angry,False,power-pop,approval
57031,2nSOSrdzjSkHC9FYBDuYUP,Elvis Costello;The Imposters,Penelope Halfpenny,False,power-pop,realization
57032,0ynEZvJZRqBpQljfP0QNgf,Masked Intruder,I'm Free (At Last),False,power-pop,joy
57033,6gCRvKpLUWhbJ9wZ9LgqzG,Mannequin Pussy,My Baby (Axe Nice),False,power-pop,disappointment
57036,4Znt4ohK6UOUphYtdoxIKQ,The Lawrence Arms,Demons,False,power-pop,annoyance
57037,7ljajsdFTaRVN7EUCE6ODY,Elvis Costello & The Attractions,You Little Fool,False,power-pop,anger
57038,48SL6DNBgvrm3aHkS8NLPI,Cobra Skulls,Rebel Fate,False,power-pop,disappointment
57040,1wH3PxeMNXKVkuG67czNOQ,The Jayhawks,Settled Down Like Rain,False,power-pop,optimism
57041,1K0Q6IDaQpKbHXcPsKTEUS,Screeching Weasel,Frankengirl,False,power-pop,love
57042,7h8bnu16P1gLNCwtiQ1Nk9,Guided By Voices,Over The Neptune/Mesh Gear Fox,False,power-pop,approval
57043,3RQ9rAfpwuM6lpgsBriByX,The Jayhawks,Blue,False,power-pop,sadness
57044,619gFMxhEtuhCpRHStYsnz,The Lawrence Arms,Drunk Tweets,False,power-pop,anger
57045,6MftrZMEUrUDgWUjjifia4,Hoodoo Gurus,I Don't Mind - 2005 Remaster,False,power-pop,approval
57046,5YAVX4rQLZE4DIA3qd33Rc,Hoodoo Gurus,You Open My Eyes - Remaster 2005,False,power-pop,love
57048,1KcjWpoH4csZvBhnWauYxa,Squeeze,Someone Else's Heart,False,power-pop,amusement
57049,6rVfzUhBz1lMVKUOwuWgBk,Teenage Fanclub,Winter,False,power-pop,confusion
57050,1Ow9eFVO6YMzsajOm2cJqB,Elvis Costello & The Attractions,Blue Chair,False,power-pop,optimism
57051,4AKGj2MWGWVtsSkLNAitPK,The Replacements,Beer for Breakfast,False,power-pop,desire
57052,2OHaCYqolwDtsDNeCIFCMH,The Lillingtons,Phantom Maggot,False,power-pop,amusement
57053,2Rp53mn2EGNjKt8liJ0zGM,The Replacements,Red Red Wine - 2008 Remaster,False,power-pop,admiration
57054,7nh0arkkvidz5s5EB9wA27,Elvis Costello & The Attractions,The Greatest Thing,False,power-pop,admiration
57055,57TUYBa41jfW56U2U9652l,Guided By Voices,Awful Bliss,False,power-pop,disapproval
57056,01BmQnWTLdDojdO5eZU6nm,The Cars,Moving In Stereo,False,power-pop,sadness
57057,5Tuout5bAcki6wuD7PTAT9,Badfinger,Apple Of My Eye - Remastered 2010,False,power-pop,sadness
57058,2XCBqjHk1WqF49hMs6gxZN,Jimmy Eat World,Recommit,False,power-pop,annoyance
57059,1vBb0m2Ggsj9MTtwrVKW1I,The Exploding Hearts,Jailbird,False,power-pop,sadness
57060,5YVB47AB7D0AsYevzRSBJ5,Crying,Rat Baby,False,power-pop,annoyance
57061,2mypeVhzzgPXe4inY9c8fL,Tony Molina,Don't Come Back,False,power-pop,optimism
57062,0cBmv1SKmKfV7tPCrHmi3Y,The Donnas,Skintight,False,power-pop,love
57063,6eyWEjmI9HRHdLxaNqFs65,Chris Spedding,Jump in My Car,False,power-pop,gratitude
57064,3Ybq6vSBlIguvBnoaNeCYq,Jimmy Eat World,Your New Aesthetic,False,power-pop,sadness
57065,5wvz17siOwAGFXcOmUCPIV,Superdrag,Keep It Close to Me,False,power-pop,approval
57066,7HiRMD4CzFLrt3kFzYpXqr,Elvis Costello,Little Palaces,False,power-pop,annoyance
57067,0voIXYsgcMrgwm94dOi1Nb,The Records,Starry Eyes,False,power-pop,annoyance
57068,1lTYhT1XwSNwmBFglMTcZq,The Lemonheads,Shakey Ground,False,power-pop,love
57069,1gFG9HDI16kewwNLZliF6J,Chixdiggit!,You're Pretty Good,False,power-pop,admiration
57070,2dEjGfMHtd0LxYIDrfnmHT,The Jayhawks,Trouble,False,power-pop,amusement
57071,6oo6VQtCWER0Havn92qyvY,Dinosaur Jr.,Keep the Glove,False,power-pop,desire
57072,3QBdwJOhS0Zen5Bs7zchih,Too Much Joy,Crush Story,False,power-pop,admiration
57073,38sWKCjn81IEWpdp6xP9Mn,Elvis Costello;The Imposters,What If I Can't Give You Anything But Love?,False,power-pop,love
57074,4OfE7tj2tVdSR1AfgJmshm,Smoking Popes,Midnight Moon,False,power-pop,love
57075,1DXTkrWs5R0WFLaE776Ath,Old 97's,Weightless,False,power-pop,approval
57076,73iKc7jRk4CYTpiNlwWi52,Groovie Ghoulies,Wolf Girl,False,power-pop,curiosity
57077,6nu72EsxDZcJSP2B7EJiZj,Old 97's,Valentine,False,power-pop,sadness
57078,4UdEN88dySC99cuNZG7B6m,Dan Vapid & the Cheats,I Wanna Go to Machu Picchu Before I Die,False,power-pop,desire
57079,6f4EijEzakCPFDVTCWrwrC,Guided By Voices,Girls of Wild Strawberries,False,power-pop,pride
57080,3kOa9XxdcFDBW4XUSdDLYp,Paul Westerberg,Dice Behind Your Shades,False,power-pop,fear
57081,7qVYQgZfZ9QVmm7RykKKcD,Cheap Trick,The House Is Rockin' (With Domestic Problems),False,power-pop,annoyance
57082,2e95TYicnEkTgutf6UNOHA,Joe Jackson,A Slow Song,False,power-pop,disappointment
57083,2dTvqLNjZ7QEXYaUlIIoJi,The Only Ones,No Peace For The Wicked - 2008 re-mastered version,False,power-pop,love
57084,7ejgwyIypjgvDjI2Jee5wP,Masked Intruder,Saturday Night Alone,False,power-pop,disappointment
57085,0pU3BtslOPzQIhwgdZMd8O,Nick Lowe,Lay It On Me Baby,False,power-pop,love
57086,1yWRbOzBD3d6C3Ttu3xF5Y,Elvis Costello & The Attractions,Sunday's Best,False,power-pop,annoyance
57087,62gC5BU5NqXUvHIXvEDUL6,Redd Kross,Lady In The Front Row,False,power-pop,annoyance
57088,7bfaGEsUeb8dGWg58uxyyA,Elvis Costello,...This Town...,False,power-pop,annoyance
57089,1kZ6QKr5poslmv0dKOpfKL,The Jayhawks,Don't Let The World Get In Your Way,False,power-pop,caring
57090,0eG50gK4BJqPRyHAWSZbq9,Masked Intruder,Crazy,False,power-pop,disappointment
57091,7hZQ276oACDD0dJYjFTheQ,Masked Intruder,Am I Only Dreaming,False,power-pop,curiosity
57092,167z2d3wIG5nohBgXbPkdn,Teenage Bottlerocket,Call in Sick,False,power-pop,annoyance
57093,5RmDHH54g4IhWO0DVQzD5u,The Replacements,Birthday Gal - Demo,False,power-pop,curiosity
57094,5sY9rNLAgzb4q50MXwZj04,Hoodoo Gurus,The Other Side Of Paradise - 2005 Remaster,False,power-pop,disapproval
57095,29taYyy3cbuuS9L2fPWbuN,Hoodoo Gurus,Mars Needs Guitars! - 2005 Remaster,False,power-pop,excitement
57096,24XnWjWWak4AihE42M2Xjz,Off With Their Heads,The Eyes of Death,False,power-pop,disappointment
57097,7CzEC3Nc6Cjf4YkGBGxqFm,The Replacements,Shooting Dirty Pool - 2008 Remaster,False,power-pop,annoyance
57098,0azC730Exh71aQlOt9Zj3y,Calvin Harris;Rihanna,This Is What You Came For,False,progressive-house,approval
57099,4qu63nuBpdn0qHUHuObEj1,Marshmello;Jonas Brothers,Leave Before You Love Me (with Jonas Brothers),False,progressive-house,remorse
57100,2dpaYNEQHiRxtZbfNsse99,Marshmello;Bastille,Happier,True,progressive-house,desire
57101,10xV5l9nhLvFpR8mqzs0bL,Marshmello;Khalid,Numb,False,progressive-house,desire
57103,3Z8FwOEN59mRMxDCtb8N0A,Marshmello;Halsey,Be Kind (with Halsey),False,progressive-house,caring
57104,6jA8HL9i4QGzsj6fjoxp8Y,Martin Garrix;Troye Sivan,There for You,False,progressive-house,desire
57105,5q35GiekvBr6oAsCsW8YlR,Martin Garrix,Animals,False,progressive-house,anger
57106,2V65y3PX4DkRhy1djlxd9p,Swedish House Mafia;John Martin,Don't You Worry Child - Radio Edit,True,progressive-house,sadness
57107,3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix;Dua Lipa,Scared to Be Lonely,True,progressive-house,fear
57108,7fYRg3CEbk6rNCuzNzMT06,Calvin Harris;Dua Lipa;Young Thug,Potion (with Dua Lipa & Young Thug),False,progressive-house,annoyance
57109,7ef4DlsgrMEH11cDZd32M6,Calvin Harris;Dua Lipa,One Kiss (with Dua Lipa),True,progressive-house,love
57110,6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Summer,True,progressive-house,love
57111,08bNPGLD8AhKpnnERrAc6G,Marshmello;Anne-Marie,FRIENDS,True,progressive-house,anger
57112,23L5CiUhw2jV1OIMwthR3S,Martin Garrix;Bebe Rexha,In the Name of Love,True,progressive-house,curiosity
57114,0zzVTGyRrWpQu8Fr28NRAv,Marshmello;Demi Lovato,OK Not To Be OK,False,progressive-house,sadness
57115,7Feaw9WAEREY0DUOSXJLOM,Martin Garrix;Macklemore;Fall Out Boy,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),False,progressive-house,approval
57116,7MmG8p0F9N3C4AXdK6o6Eb,Calvin Harris;Ellie Goulding,Outside (feat. Ellie Goulding),True,progressive-house,approval
57117,6Mcd2tlwSiqsnMC85DF4Ns,Calvin Harris;Dua Lipa,One Kiss,False,progressive-house,love
57118,0VO8gYVDSwM1Qdd2GsMoYK,Swedish House Mafia;The Weeknd,Moth To A Flame (with The Weeknd),False,progressive-house,curiosity
57119,4ut5G4rgB1ClpMTMfjoIuy,Martin Garrix;Bonn,High On Life (feat. Bonn),False,progressive-house,desire
57120,4y7l0LemO3ZXKPjP87oDeS,Swedish House Mafia;The Weeknd,Moth To A Flame,False,progressive-house,curiosity
57121,2i4rLDS0cR77blmqqPybve,Marshmello;Jonas Brothers,Leave Before You Love Me,False,progressive-house,remorse
57122,1fSfbrzIlBuT1XIjqRe1eM,Marshmello;Jonas Brothers,Leave Before You Love Me,False,progressive-house,remorse
57123,5SbE5ptbYNFahUdICaS6kp,Marshmello;Demi Lovato,OK Not To Be OK,False,progressive-house,sadness
57124,7b1JFWEOfZtN9HGCzvBOir,Marshmello;Anne-Marie,FRIENDS,True,progressive-house,anger
57125,1GuSTVJDtsbY70WV0VT64H,Marshmello;Bastille,Happier,True,progressive-house,desire
57126,4TYeIlwlJTgNkPaFxUP0PJ,Marshmello;Bastille,Happier,True,progressive-house,desire
57127,7FBf7WRech1Bhdp9BcylM6,Marshmello;Bastille,Happier,True,progressive-house,desire
57128,4wobSR77IcbVP58BUwllTy,Marshmello;Bastille,Happier,True,progressive-house,desire
57129,3715OFFs0TnnHNRcrfQNs4,Marshmello;Bastille,Happier,True,progressive-house,desire
57130,2XiqR6g3EbBfdPvcqjct7w,Marshmello;Bastille,Happier,True,progressive-house,desire
57131,7mbd55vVvtqHOfxL2L5zRM,R3HAB;TINI;Reik,Bésame (I Need You),False,progressive-house,desire
57132,2cDcYOhmL0nsZuLSXq2eUU,Marshmello;Bastille,Happier,True,progressive-house,desire
57133,0KASSQoorOGoCWCgPagJhf,Swedish House Mafia;Sting,Redlight,False,progressive-house,disapproval
57134,7sWuIc5mCxnkyMvg9Yw7Q0,Swedish House Mafia;Connie Constance,Heaven Takes You Home,False,progressive-house,sadness
57135,75SaMR1ikwoGSrrfeITsVX,Swedish House Mafia;Sting,Redlight,False,progressive-house,disapproval
57136,3GqdU7BqLVpP7hBtlncv3n,Swedish House Mafia,One - Radio Edit,False,progressive-house,curiosity
57137,1XGsEVaoYosgzQNUQrXyUb,Marshmello;Bastille,Happier,True,progressive-house,desire
57138,29KRWp49DyHI8a6PwvZpxw,Swedish House Mafia;John Martin,Don't You Worry Child - Radio Edit,True,progressive-house,sadness
57139,1beeD7dhYYODv4dl55wNRK,Swedish House Mafia,One - Radio Edit,False,progressive-house,curiosity
57140,4e4DujMLh9227SuYdFsHK2,Swedish House Mafia;John Martin,Don't You Worry Child - Radio Edit,True,progressive-house,sadness
57141,0ohRAI2OS61ulh4cJs4i2e,Swedish House Mafia;Knife Party,Antidote - Radio Edit,False,progressive-house,annoyance
57142,7wKuYBIJUQMqcZTlxvnNbU,Swedish House Mafia;John Martin,Don't You Worry Child - Radio Edit,True,progressive-house,sadness
57143,0k30CIxipiw4Vx0NLG6qqk,Swedish House Mafia;John Martin,Don't You Worry Child - Radio Edit,True,progressive-house,sadness
57144,2aE2TDB0qfLJSY5wS8SGhU,Swedish House Mafia;John Martin,Don't You Worry Child - Radio Edit,True,progressive-house,sadness
57145,58AGoOGbwsQMhBbH0eFLRR,Calvin Harris;The Weeknd,Over Now (with The Weeknd),False,progressive-house,caring
57146,1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,My Way,True,progressive-house,sadness
57147,3uuR20w7HgLlb5Hha2mCxb,Swedish House Mafia;The Weeknd,Moth To A Flame (with The Weeknd),False,progressive-house,curiosity
57148,6gpcs5eMhJwax4mIfKDYQk,Calvin Harris;Frank Ocean;Migos,Slide (feat. Frank Ocean & Migos),False,progressive-house,curiosity
57149,22mek4IiqubGD9ctzxc69s,Calvin Harris;Disciples,How Deep is Your Love (feat. Disciples),False,progressive-house,curiosity
57150,3LK452TFyApuFN9jjg3THO,Dimitri Vegas & Like Mike;Dimitri Vegas;Wiz Khalifa,When I Grow Up (feat. Wiz Khalifa),False,progressive-house,desire
57151,5N5k9nd479b1xpDZ4usjrg,Calvin Harris;Sam Smith;Jessie Reyez,Promises (with Sam Smith),False,progressive-house,curiosity
57152,1gihuPhrLraKYrJMAEONyc,Calvin Harris,Feel So Close - Radio Edit,True,progressive-house,love
57154,0b5CzUhyShYuDdtW5J4wm2,Calvin Harris;Charlie Puth;Shenseea,Obsessed (with Charlie Puth & Shenseea),False,progressive-house,desire
57155,1Sl3njkhhz8nrSPZroDQ82,Dimitri Vegas & Like Mike;David Guetta;Dimitri Vegas;Kiiara,Complicated (feat. Kiiara),False,progressive-house,approval
57156,3jbAzLVcHiI5hYSkcKe1Ty,Martin Garrix;G-Eazy;Sasha Alex Sloan,Love Runs Out (feat. G-Eazy & Sasha Alex Sloan),False,progressive-house,curiosity
57157,07nH4ifBxUB4lZcsf44Brn,Calvin Harris;John Newman,Blame (feat. John Newman),True,progressive-house,sadness
57158,0lqgo6rIBS0nVsvppZC3Ay,Martin Garrix;DallasK;Sasha Alex Sloan,Loop,False,progressive-house,annoyance
57159,5lfWrciYtohtIMVDVZd0Rf,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,"Stay With Me (with Justin Timberlake, Halsey, & Pharrell)",False,progressive-house,approval
57160,3RgQFleuuQKcCmig9ItyxQ,R3HAB;HRVY,Be Okay (with HRVY),False,progressive-house,fear
57161,4EZDJ5FMTj5pCJe2HBmd21,KSHMR;DIVINE;LIT killah;Jeremy Oceans;Karra,Lion Heart (feat. Jeremy Oceans & KARRA),False,progressive-house,love
57163,0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,Instagram,False,progressive-house,anger
57164,05SBRd4fXgn8FX7bf8BCAE,Calvin Harris;Ellie Goulding,I Need Your Love (feat. Ellie Goulding),True,progressive-house,love
57165,4RVtBlHFKj51Ipvpfv5ER4,Martin Garrix;Clinton Kane,Drown (feat. Clinton Kane),False,progressive-house,desire
57166,3WBRfkOozHEsG0hbrBzwlm,Porter Robinson;League of Legends,Everything Goes On,False,progressive-house,fear
57167,3nEHrvNNtgLv9rneTAYVr4,Swedish House Mafia;Connie Constance,Heaven Takes You Home (feat. Connie Constance),False,progressive-house,sadness
57168,3h8tI65xdfpQyTAy7Grqwa,Calvin Harris;Dua Lipa;Young Thug,Potion (with Dua Lipa & Young Thug),False,progressive-house,annoyance
57169,2PhlrsYp7TSkK96ngbmL38,Matisse & Sadko;Hanne Mjøen,Into You,False,progressive-house,desire
57170,7e3JpmZNlzh8reXergT8LC,KSHMR;Yves V;Krewella;RANDALL,No Regrets (feat. Krewella) - RANDALL Remix,False,progressive-house,sadness
57171,02shCNmb6IvgB5jLqKjtkK,Vicetone;Cozi Zuehlsdorff,Nevada,False,progressive-house,approval
57172,32il27dOrLpIru8Evp4Pu7,Marshmello;Mae Muller;Trippie Redd,American Psycho (with Mae Muller feat. Trippie Redd),False,progressive-house,disappointment
57173,2wQ411UQL2MRsdAgPRUstT,Vicetone,Walk Thru Fire,False,progressive-house,caring
57174,1ahVFh0ViDZr8LvkEVlq3B,Martin Garrix;Bonn,No Sleep (feat. Bonn),False,progressive-house,love
57175,5t9YU2mww4eiFCeTBy3EFU,KSHMR;Jeremy Oceans,One More Round (Free Fire Booyah Day Theme Song),False,progressive-house,approval
57176,6clzeGvi1CFioMOolbAOlX,Calvin Harris;Justin Timberlake;Halsey;Pharrell Williams,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",False,progressive-house,approval
57177,4XMf6BjWH7Pme8eY4yyEZE,Dimitri Vegas & Like Mike,Rampage (Free Fire Rampage Theme Song),False,progressive-house,annoyance
57178,3h2aYVv7RHnOW0qGGYdYIT,KSHMR;Tungevaag,Close Your Eyes,False,progressive-house,desire
57179,3TLpjiEOF1b2jbzp0SqBB6,Afrojack;R3HAB;Au/Ra,Worlds On Fire,False,progressive-house,caring
57180,6TCgbXfNTvxzTTJjKtA1FT,Afrojack;Black V Neck;Muni Long,Day N Night,False,progressive-house,love
57181,2X9fXsyuVwXxKANW3Bmlj4,Afrojack;Black V Neck;Muni Long,Day N Night,False,progressive-house,love
57182,0343bYQtSfznf6v90jRLRK,John De Sohn;LIAMOO,Forever Young,False,progressive-house,love
57183,2DAVD5mqfsRCI4mOg5md1R,Duke Dumont,Ocean Drive,False,progressive-house,love
57184,68RzzvNAouCnFoLQB2G7NV,Duke Dumont;Jax Jones,I Got U,True,progressive-house,annoyance
57185,6QS7xGnz2B1jVbIdReS0YV,Afrojack;David Guetta;Ester Dean,Another Life,False,progressive-house,desire
57186,1oxyLBX9KmrtKajyVQkfAs,Duke Dumont;Zak Abel,The Power,False,progressive-house,approval
57187,10LCC2yUHBXPoGLRoOi0w8,Don Diablo;Zak Abel,Bad,False,progressive-house,disappointment
57188,4qQeZxkEruWOmxgkk7yz2O,Afrojack;David Guetta;Ester Dean,Another Life,False,progressive-house,desire
57189,13QlmzEg89fD2DmW3f503g,Duke Dumont;Jax Jones,I Got U,True,progressive-house,annoyance
57190,3OehKdGklazSDKF9HeUOwi,Afrojack;Spree Wilson,The Spark,False,progressive-house,approval
57191,0b6wdul3A5sQNpIOv03OxP,Duke Dumont,Ocean Drive,False,progressive-house,love
57192,6VrCmhRBFnuGKmtNfk4jDs,Marshmello;Lil Peep,Spotlight,True,progressive-house,love
57193,6OzPP9Ax7YsgRWxDITRbRY,R3HAB;Mike Williams,Lullaby,False,progressive-house,desire
57194,2ldAdghnrO34HPcZ0IWfTu,Afrojack;Wrabel,Ten Feet Tall,False,progressive-house,sadness
57195,0a1UxIZ5WqPWbKHFa5zbm4,R3HAB;Alida,One More Dance (with Alida),False,progressive-house,disappointment
57196,3QqHt507QJZCzluEYsnv4u,Swedish House Mafia;Ty Dolla $ign;070 Shake,Lifetime (with Ty Dolla $ign & 070 Shake),False,progressive-house,approval
57197,5jyUBKpmaH670zrXrE0wmO,Sebastian Ingrosso;Tommy Trash;John Martin,Reload - Radio Edit,True,progressive-house,approval
57198,1Gx6oQEiS4h5e7ltUDN1jc,Nicky Romero,Nights With You,False,progressive-house,approval
57199,7e1pVaWqwd2W1KEeTBodCy,R3HAB,My Pony,False,progressive-house,love
57200,4J7CKHCF3mdL4diUsmW8lq,Calvin Harris;Alesso;Hurts,Under Control (feat. Hurts),True,progressive-house,fear
57201,7pWK1kMgHy5lNNiIfuRbkP,Martin Garrix;Dean Lewis,Used To Love (with Dean Lewis),False,progressive-house,love
57202,6IQCmIGaOxzjNNcwScETVD,Marshmello;Anne-Marie,FRIENDS,True,progressive-house,anger
57203,5aXTfpNOqLj35ydEiLio67,Martin Garrix;Zedd,Follow,False,progressive-house,approval
57205,7vKfym6hgeJxxyyVpiXBBX,Martin Garrix,Animals,False,progressive-house,anger
57206,2iL0W5qi0ivZ9WRXbZ74cS,Martin Garrix;Bono;The Edge,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,False,progressive-house,approval
57207,4CVOUJki8YUWol3jhLphgs,Hardwell;KSHMR,Power,False,progressive-house,approval
57208,399aZ7EyH9ARcg1nBkVKFK,R3HAB;Sigala;JP Cooper,Runaway (with Sigala & JP Cooper),False,progressive-house,nervousness
57210,0dkV8DuMfWAVhfi3iMnIX3,Syn Cole,Feel Good,False,progressive-house,approval
57212,0HfBJq3iJ14I90SAX1NFgF,Hardwell;Mitch Crown,Call Me a Spaceman - Radio Edit,False,progressive-house,approval
57213,3wfNiPBrzDwuanE75Ar6pS,Afrojack;Lucas & Steve;DubVision,Anywhere With You,False,progressive-house,approval
57214,072Hl1zCG3UMxc7JBeQk7r,Marshmello;Bastille,Happier - Slowed + Reverb,False,progressive-house,desire
57215,1qRgEKIeSrMcS62Ji4g8VT,R3HAB;Jonas Blue;Ava Max;Kylie Cantrall,Sad Boy (feat. Ava Max & Kylie Cantrall),False,progressive-house,love
57216,05Ke9LELmOiA5i3L0ybFUy,Morgan Page;VIVID,Fade Away,False,progressive-house,optimism
57217,3MOECVkNshqHYTPt5DZcdN,Deorro;Chris Brown,Five More Hours,True,progressive-house,approval
57219,6uTCim4OGFZOauCqHWIpu9,Fedde Le Grand;Robert Falcon;Sofia Quinn,Heaven (feat. Sofia Quinn) - Club Mix,False,progressive-house,sadness
57220,7grzdNt3eQRiBC70GksRp1,Afrojack;R3HAB;Au/Ra,Worlds On Fire (with R3HAB & Au/Ra),False,progressive-house,caring
57221,2LxdNADWier3MKTei8FbOY,Oliver Heldens;Nile Rodgers;House Gospel Choir,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),False,progressive-house,love
57222,0vR2rIVORmgeKiGIgNT0fV,Calvin Harris;Tom Grennan,By Your Side (feat. Tom Grennan),False,progressive-house,caring
57223,6KOlBh6a2XbewRVt0v6826,Eric Prydz;Empire of the Sun,We Are Mirage,False,progressive-house,disappointment
57224,0Gbp9aWNohZ4Kwdi75ntzT,John De Sohn;Rasmus Hagen,Love You Better,False,progressive-house,love
57225,1moFkZDqcjQNeXtyoanLHv,Armin van Buuren,Blah Blah Blah,False,progressive-house,annoyance
57226,3rrgneYIM5KKZTM28CCZqs,Duke Dumont,Ocean Drive,False,progressive-house,love
57227,2wyxViTsig3hK2hIMSdKxi,Eric Prydz;Empire of the Sun,We Are Mirage,False,progressive-house,disappointment
57228,71QO17vemzJdZ4LjIxgQoX,Duke Dumont,Ocean Drive,False,progressive-house,love
57229,1bHs8lt40yPg2VejypcFCZ,Showtek;VÉRITÉ,Pour It Down,False,progressive-house,love
57230,5JAqpsCQzkW5LbLgPPLNec,Nicky Romero;Norma Jean Martine,I Hope That It Hurts,False,progressive-house,optimism
57231,1uQo8gIQWJGrY6wZLReyUP,Eric Prydz;Empire of the Sun,We Are Mirage,False,progressive-house,disappointment
57232,0TN6bFEHBHEkbnDvUjsPsO,Fedde Le Grand;Vince Freeman,Devils,False,progressive-house,confusion
57233,6lEhMz4mESjFFEhvwleO1R,Eric Prydz,Every Day,False,progressive-house,curiosity
57234,5ZNIGfSGiAWJ80MPJTGWO4,Duke Dumont,Therapy,False,progressive-house,love
57235,2GWW3nXZCLz3LfiXZC3Fiz,Fedde Le Grand;American Authors,One Way Up,False,progressive-house,desire
57236,1FhqUe647bBcD8dreJl8SD,Fedde Le Grand;Vince Freeman,Devils,False,progressive-house,confusion
57237,1rrfsZx03roakIPZXS2lXl,ARTY;Stadiumx;Jason Walker,Thousand Lives,False,progressive-house,desire
57238,6YwLgicpvVuMt1eE2OldwQ,Deorro;Chris Brown,Five More Hours,True,progressive-house,approval
57239,1HrMWH5GUdK6Yi94rbANJA,CamelPhat;Elderbrook,Cola,False,progressive-house,annoyance
57240,1XFHbzTikXks9CsMq4v8Q3,Yves V;Ilkay Sencan;Emie,Not So Bad (feat. Emie),False,progressive-house,surprise
57241,24LS4lQShWyixJ0ZrJXfJ5,Calvin Harris;Florence Welch,Sweet Nothing (feat. Florence Welch),True,progressive-house,disappointment
57242,7IWTIkiWGWNQyYfOLdMrGD,Martin Garrix;Justin Mylo;Dewain Whitmore,Burn Out (feat. Dewain Whitmore),False,progressive-house,admiration
57243,4APRlSlJJC1iHdTwHHEc8a,KSHMR;Micky Blue,The Devil You Know (feat. Micky Blue),False,progressive-house,approval
57244,4UQy41kC5LjzwQuiuWOpwA,Martin Garrix;DubVision;Shaun Farrugia,Starlight (Keep Me Afloat),False,progressive-house,caring
